Posso comprar livremente nimesulida?	Não, a venda é somente com prescrição médica.
Nimesulida combate a febre?	sim
Nimesulida combate a inflamação?	sim
nimesulida combate a dor?	sim
nimesulida é um antiinflamatório?	sim
quando tempo vou sentir os efeitos ao tomar nimesulida?	O tempo médio estimado para o início da ação é de 15 minutos para o alívio da dor. Para a febre é de 1 a 2 horas.
nimesulida pode ser usada por maiores de 12 anos?	sim
nimesulida pode ser usada por menores de 12 anos?	não
Quais os perigos da automedicação?	A automedicação pode colocar a vida em risco.
posso tomar nimesulida após as refeições?	Você pode tomar comprimidos de nimesulida após as refeições.
posso tomar sempre nimesulida?	Recomenda-se que a nimesulida, assim como todos os anti-inflamatórios não esteroidais (AINEs), seja utilizado com a menor dose segura e pelo menor tempo possível de duração do tratamento.
qual a duração do tratamento com nimesulida?	Recomenda-se que a nimesulida, assim como todos os anti-inflamatórios não esteroidais (AINEs), seja utilizado com a menor dose segura e pelo menor tempo possível de duração do tratamento.
qual a dose recomendada da nimesulida?	Para uso em adultos e crianças acima de 12 anos a dose mais recomendada corresponde a 50 a 100mg, ou seja, meio a um comprimido, que deve ser ingerido via oral junto a meio copo de água duas vezes ao dia.
Posso morrer ao tomar nimesulida?	Há relatos muito raros de reações hipáticas fatais no uso de nimesulida. Por isso o uso da nimesulida só deve ser feito com o devido acompanhamento médico.
quanto cada comprimido de nimesulida contém?	Cada comprimido contém 100mg de nimesulida.
tomei uma grande quantidade de nimesulida, o que faço?	Em caso de uso de grande quantidade deste medicamento, procure rapidamente socorro médico e leve a embalagem ou bula do medicamento, se possível. Ligue para 0800 722 6001, se você precisar de mais orientações.
quais os sintomas de tomar muita nimesulida?	Em geral os sintomas de uso de volume maior do que o indicado de anti-inflamatórios não esteroidais (AINEs) são: letargia (sono profundo), sonolência, dor de estômago, enjoo, vômito, que são geralmente reversíveis com tratamento de suporte.
esqueci de tomar nimesulida	Se você se esquecer de tomar a nimesulida no horário estabelecido pelo seu médico, tome assim que lembrar e seguir o esquema previamente padrão. Mas se já estiver próximo ao horário da próxima dose, “pule” a dose esquecida e tome a próxima, seguindo o esquema previamente padrão. Não tome medicação duas vezes para compensar uma dose esquecida.
O que fazer quando eu me esquecer de usar o Nimesulida?	Se você se esquecer de tomar a nimesulida no horário estabelecido pelo seu médico, tome assim que lembrar e seguir o esquema previamente padrão. Mas se já estiver próximo ao horário da próxima dose, “pule” a dose esquecida e tome a próxima, seguindo o esquema previamente padrão. Não tome medicação duas vezes para compensar uma dose esquecida.
onde está a data de validade do medicamento nimesulida?	Número de lote e dados de fabricação e validade: vide embalagem.
devo tomar nimesulida antes ou depois das refeições?	Recomenda-se tomar nimesulida após as refeições. Não se aconselha a ingestão de alimentos que provoquem ingestão gástrica (tais como abacaxi, laranja, limão, café, etc.) durante o tratamento com nimesulida. A ingestão de alimentos não interfere na absorção e biodisponibilidade da droga. O efeito dos alimentos na absorção da nimesulida é mínimo.
tenho pressão alta, posso tomar nimesulida?	Efeitos como diminuição do efeito anti-hipertensivo e aumento de risco de lesão renal podem ocorrer no uso associado da nimesulida com irbesartana, losartana, olmesartana medoxomila, tasosartana, telmisartana ou valsartana.
diabéticos podem tomar nimesulida?	O aumento do risco de baixos níveis de açúcar no sangue (hipoglicemia) pode ocorrer na associação da nimesulida com medicamentos como: acetohexamida, clorpropamida, glicazida, glimepirida, glipizida, gliquidona, gliburida, nateglinida, tolazamida, tolbutamida.
quais são as interações medicamentosas da nimesulida?	As interações medicamentosas da nimesulida são grandes e algumas de alta gravidade recomendo consultar a bula para um esclarecimento preciso. Algumas das interações listadas incluem diminuição dos efeitos anti-hipertensivos, sangramentos gastrintestinal, insuficiência renal e hepática.
a nimesulida é indicada durante a amamentação?	A nimesulida é contraindicada durante a fase de amamentação.
estou grávida, posso tomar nimesulida?	Este medicamento não deve ser utilizado por mulheres grávidas sem orientação médica ou do cirurgião-dentista.
posso dirigir depois de tomar nimesulida?	A nimesulida tem pouco ou nenhum efeito sobre a habilidade de dirigir ou operar máquinas.
Pacientes com asma toleram bem a nimesulida, mas a possibilidade de broncoespasmo (estreitamento dos brônquios que causa dificuldade para respirar) não pode ser inteiramente excluída.
Tenho asma, posso tomar nimesulida?	Pacientes com asma toleram bem a nimesulida.
crianças podem tomar nimesulida?	Foram relatadas algumas reações graves no uso da nimesulida em crianças. Incluindo raros casos compatíveis com Síndrome de Reye (doença grave que acomete o cérebro e o fígado).
posso dar nimesulida para minha vó?	Nimesulida só deve ser usada sob prescrição médica e pacientes idosos são particularmente sensíveis às reações adversas dos anti-inflamatórios não esteroidais como a nimesulida, incluindo hemorragia (sangramento) e perfuração gastrintestinal (perfuração do estômago e/ou intestinos), alteração das funções dos rins, do coração e do fígado. Não existem estudos que avaliem comparativamente como a nimesulida age no organismo de idosos e jovens.
posso dar nimesulida para meu avô?	Nimesulida só deve ser usada sob prescrição médica e pacientes idosos são particularmente sensíveis às reações adversas dos anti-inflamatórios não esteroidais como a nimesulida, incluindo hemorragia (sangramento) e perfuração gastrintestinal (perfuração do estômago e/ou intestinos), alteração das funções dos rins, do coração e do fígado. Não existem estudos que avaliem comparativamente como a nimesulida age no organismo de idosos e jovens.
posso beber bebidas alcoólicas junto com a nimesulida?	Não. O uso da nimesulida por pessoas que têm problemas com uso abusivo de álcool ou em conjunto com medicamentos ou outras substâncias conhecidas, que têm potencial para causar danos ao fígado é desconselhado, pois há risco aumentado de ocorrência de doenças hepáticas.
